time,price_back,size_back,price_lay,size_lay,total_back,total_lay
2020-03-24 13:44:14.904,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:14.982,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:15.228,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:15.498,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:15.773,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:16.042,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:16.314,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:16.593,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:16.873,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:17.142,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:17.416,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:17.692,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:17.950,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:18.226,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:18.498,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:18.769,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:19.043,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:19.314,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:19.589,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:19.862,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:20.129,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:20.405,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:20.673,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:20.952,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:21.222,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:21.489,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:21.766,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:22.040,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:22.304,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:22.572,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:22.841,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:23.112,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:23.386,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:23.667,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:23.938,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:24.215,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:24.486,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:24.759,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:25.022,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:25.292,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:25.560,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:25.829,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:26.102,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:26.375,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:26.643,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:26.920,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:27.190,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:27.553,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:27.818,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:28.086,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:28.359,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:28.634,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:28.911,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:29.186,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:29.461,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:29.729,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:29.993,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:30.264,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:30.531,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:30.809,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:31.082,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:31.355,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:31.623,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:31.893,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:32.162,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:32.436,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:32.711,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:32.983,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:33.226,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:33.461,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:33.727,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:33.996,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:34.267,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:34.536,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:34.808,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:35.080,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:35.349,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:35.618,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:35.892,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:36.154,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:36.417,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:36.682,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:36.951,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:37.220,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:37.491,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:37.762,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:38.036,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:38.305,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:38.574,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:38.848,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:39.116,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:39.382,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:39.647,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:39.914,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:40.187,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:40.456,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:40.726,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:40.986,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:41.229,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:41.487,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:41.754,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:42.023,140.0,11.41,170.0,3.7,1597.4,-629.0
2020-03-24 13:44:42.292,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:42.564,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:42.833,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:43.102,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:43.373,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:43.648,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:43.919,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:44.192,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:44.464,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:44.731,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:44.998,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:45.267,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:45.534,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:45.807,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:46.075,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:46.337,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:46.602,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:46.870,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:47.144,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:47.415,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:47.682,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:47.952,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:48.223,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:48.491,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:48.758,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:49.031,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:49.299,140.0,11.41,160.0,4.21,1597.4,-673.6
2020-03-24 13:44:49.572,140.0,7.41,160.0,4.21,1037.4,-673.6
2020-03-24 13:44:49.842,150.0,2.27,160.0,4.21,340.5,-673.6
2020-03-24 13:44:50.124,150.0,2.27,160.0,4.21,340.5,-673.6
2020-03-24 13:44:50.394,150.0,2.27,160.0,4.21,340.5,-673.6
2020-03-24 13:44:50.667,150.0,2.27,160.0,7.21,340.5,-1153.6
2020-03-24 13:44:50.938,140.0,9.41,160.0,7.21,1317.4,-1153.6
2020-03-24 13:44:51.205,140.0,9.41,160.0,7.21,1317.4,-1153.6
2020-03-24 13:44:51.473,140.0,9.41,160.0,7.21,1317.4,-1153.6
2020-03-24 13:44:51.742,140.0,9.41,160.0,7.21,1317.4,-1153.6
2020-03-24 13:44:52.118,140.0,9.41,160.0,7.21,1317.4,-1153.6
2020-03-24 13:44:52.382,140.0,9.41,160.0,7.21,1317.4,-1153.6
2020-03-24 13:44:52.651,140.0,9.41,160.0,7.21,1317.4,-1153.6
2020-03-24 13:44:52.918,140.0,9.41,160.0,7.21,1317.4,-1153.6
2020-03-24 13:44:53.185,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:53.455,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:53.727,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:53.998,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:54.265,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:54.519,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:54.785,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:55.050,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:55.320,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:55.587,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:55.854,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:56.127,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:56.393,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:56.660,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:56.925,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:57.195,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:57.466,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:57.740,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:58.005,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:58.273,140.0,9.41,160.0,7.55,1317.4,-1208.0
2020-03-24 13:44:58.548,140.0,9.41,160.0,7.55,1317.4,-1208.0
