placedDate,instruction.side,instruction.limitOrder.price,instruction.selectionId,instruction.limitOrder.size,trade_all
2020-03-24 13:57:05+00:00,LAY,19.5,28095568.0,4.81,93.79499999999999
2020-03-24 13:57:05+00:00,LAY,19.0,28095568.0,4.81,91.38999999999999
2020-03-24 13:57:05+00:00,LAY,18.5,28095568.0,4.81,88.985
2020-03-24 13:57:05+00:00,LAY,19.5,28095568.0,1.41,27.494999999999997
2020-03-24 13:57:05+00:00,LAY,19.0,28095568.0,1.41,26.79
2020-03-24 13:57:05+00:00,LAY,18.5,28095568.0,1.41,26.084999999999997
2020-03-24 13:57:08+00:00,LAY,19.5,28095568.0,0.79,15.405000000000001
2020-03-24 13:57:08+00:00,LAY,19.0,28095568.0,0.79,15.010000000000002
2020-03-24 13:57:08+00:00,LAY,18.5,28095568.0,0.79,14.615
2020-03-24 13:57:08+00:00,LAY,19.5,28095568.0,3.9,76.05
2020-03-24 13:57:08+00:00,LAY,19.0,28095568.0,3.9,74.1
2020-03-24 13:57:08+00:00,LAY,18.5,28095568.0,3.9,72.14999999999999
2020-03-24 13:57:11+00:00,LAY,20.0,28095568.0,9.26,185.2
2020-03-24 13:57:12+00:00,LAY,20.0,28095568.0,5.0,100.0
2020-03-24 13:57:12+00:00,LAY,19.5,28095568.0,3.35,65.325
2020-03-24 13:57:12+00:00,LAY,19.0,28095568.0,3.35,63.65
2020-03-24 13:57:13+00:00,LAY,20.0,28095568.0,0.51,10.2
2020-03-24 13:57:13+00:00,LAY,19.5,28095568.0,0.52,10.14
2020-03-24 13:57:13+00:00,LAY,19.0,28095568.0,0.54,10.260000000000002
2020-03-24 13:57:14+00:00,LAY,20.0,28095568.0,11.11,222.2
2020-03-24 13:57:14+00:00,LAY,19.5,28095568.0,11.1,216.45
2020-03-24 13:57:14+00:00,LAY,19.0,28095568.0,11.08,210.52
2020-03-24 13:57:31+00:00,LAY,20.0,28095568.0,0.65,13.0
2020-03-24 13:57:31+00:00,LAY,21.0,28095568.0,6.31,132.51
2020-03-24 13:57:33+00:00,LAY,21.0,28095568.0,5.41,113.61
2020-03-24 13:57:35+00:00,LAY,21.0,28095568.0,1.9,39.9
2020-03-24 13:57:35+00:00,LAY,21.0,28095568.0,3.9,81.89999999999999
2020-03-24 13:57:43+00:00,LAY,21.0,28095568.0,0.63,13.23
2020-03-24 13:57:43+00:00,LAY,21.0,28095568.0,2.42,50.82
2020-03-24 13:57:47+00:00,LAY,21.0,28095568.0,5.54,116.34
2020-03-24 13:57:49+00:00,LAY,22.0,28095568.0,6.63,145.85999999999999
2020-03-24 13:57:49+00:00,LAY,22.0,28095568.0,17.18,377.96
2020-03-24 13:57:49+00:00,LAY,21.0,28095568.0,4.01,84.21
2020-03-24 13:57:49+00:00,LAY,20.0,28095568.0,3.26,65.19999999999999
2020-03-24 13:57:50+00:00,LAY,22.0,28095568.0,1.38,30.36
2020-03-24 13:57:50+00:00,LAY,21.0,28095568.0,1.38,28.979999999999997
2020-03-24 13:57:50+00:00,LAY,20.0,28095568.0,1.38,27.599999999999998
2020-03-24 13:59:46+00:00,LAY,34.0,28095568.0,43.57,1481.38
2020-03-24 13:59:51+00:00,LAY,34.0,28095568.0,3.41,115.94
2020-03-24 13:59:52+00:00,LAY,34.0,28095568.0,5.86,199.24
2020-03-24 13:59:52+00:00,LAY,34.0,28095568.0,8.42,286.28
