placedDate,instruction.side,instruction.limitOrder.price,instruction.selectionId,instruction.limitOrder.size,trade_all
2020-03-24 13:57:05+00:00,LAY,4.9,25013915.0,160.99,788.8510000000001
2020-03-24 13:57:05+00:00,LAY,4.8,25013915.0,160.99,772.7520000000001
2020-03-24 13:57:05+00:00,LAY,4.7,25013915.0,160.99,756.653
2020-03-24 13:57:06+00:00,LAY,5.0,25013915.0,89.22,446.1
2020-03-24 13:57:06+00:00,LAY,5.1,25013915.0,23.99,122.34899999999999
2020-03-24 13:57:07+00:00,LAY,5.1,25013915.0,32.78,167.178
2020-03-24 13:57:07+00:00,LAY,5.1,25013915.0,3.44,17.543999999999997
2020-03-24 13:57:08+00:00,LAY,5.1,25013915.0,3.01,15.350999999999997
2020-03-24 13:57:08+00:00,LAY,5.1,25013915.0,2.26,11.525999999999998
2020-03-24 13:57:11+00:00,LAY,5.2,25013915.0,79.16,411.632
2020-03-24 13:57:11+00:00,LAY,5.1,25013915.0,13.68,69.768
2020-03-24 13:57:13+00:00,LAY,5.3,25013915.0,16.08,85.22399999999999
2020-03-24 13:57:14+00:00,LAY,5.3,25013915.0,12.69,67.25699999999999
2020-03-24 13:57:14+00:00,LAY,5.3,25013915.0,32.97,174.74099999999999
2020-03-24 13:57:21+00:00,LAY,5.0,25013915.0,77.87,389.35
2020-03-24 13:57:22+00:00,LAY,5.2,25013915.0,1.93,10.036
2020-03-24 13:57:22+00:00,LAY,5.1,25013915.0,1.97,10.046999999999999
2020-03-24 13:57:22+00:00,LAY,5.0,25013915.0,3.06,15.3
2020-03-24 13:57:22+00:00,LAY,5.2,25013915.0,8.43,43.836
2020-03-24 13:57:24+00:00,LAY,5.2,25013915.0,14.33,74.516
2020-03-24 13:57:24+00:00,LAY,5.1,25013915.0,1.97,10.046999999999999
2020-03-24 13:57:24+00:00,LAY,5.0,25013915.0,2.01,10.049999999999999
2020-03-24 13:57:25+00:00,LAY,5.2,25013915.0,20.0,104.0
2020-03-24 13:57:27+00:00,LAY,5.2,25013915.0,5.59,29.068
2020-03-24 13:57:29+00:00,LAY,5.2,25013915.0,6.92,35.984
2020-03-24 13:57:30+00:00,LAY,5.2,25013915.0,21.94,114.08800000000001
2020-03-24 13:57:31+00:00,LAY,5.2,25013915.0,30.06,156.312
2020-03-24 13:57:31+00:00,LAY,5.2,25013915.0,4.17,21.684
2020-03-24 13:57:32+00:00,LAY,5.2,25013915.0,9.06,47.112
2020-03-24 13:57:32+00:00,LAY,5.1,25013915.0,3.53,18.002999999999997
2020-03-24 13:57:32+00:00,LAY,5.0,25013915.0,3.69,18.45
2020-03-24 13:57:32+00:00,LAY,5.2,25013915.0,2.0,10.4
2020-03-24 13:57:33+00:00,LAY,5.2,25013915.0,1.93,10.036
2020-03-24 13:57:34+00:00,LAY,5.2,25013915.0,11.91,61.932
2020-03-24 13:57:34+00:00,LAY,5.1,25013915.0,1.97,10.046999999999999
2020-03-24 13:57:34+00:00,LAY,5.0,25013915.0,2.01,10.049999999999999
2020-03-24 13:57:34+00:00,LAY,5.2,25013915.0,1.93,10.036
2020-03-24 13:57:34+00:00,LAY,5.1,25013915.0,1.97,10.046999999999999
2020-03-24 13:57:34+00:00,LAY,5.0,25013915.0,2.01,10.049999999999999
2020-03-24 13:57:37+00:00,LAY,5.2,25013915.0,3.64,18.928
2020-03-24 13:57:37+00:00,LAY,5.1,25013915.0,2.99,15.249
2020-03-24 13:57:37+00:00,LAY,5.0,25013915.0,2.91,14.55
2020-03-24 13:57:40+00:00,LAY,4.9,25013915.0,90.42,443.05800000000005
2020-03-24 13:57:41+00:00,LAY,5.2,25013915.0,81.49,423.748
2020-03-24 13:57:42+00:00,LAY,5.3,25013915.0,39.64,210.09199999999998
2020-03-24 13:57:44+00:00,LAY,5.3,25013915.0,21.86,115.85799999999999
