placedDate,instruction.side,instruction.limitOrder.price,instruction.selectionId,instruction.limitOrder.size,trade_all
2020-03-24 13:57:05+00:00,LAY,5.5,24044533.0,17.58,96.69
2020-03-24 13:57:05+00:00,LAY,5.4,24044533.0,17.58,94.932
2020-03-24 13:57:05+00:00,LAY,5.3,24044533.0,17.58,93.17399999999999
2020-03-24 13:57:06+00:00,LAY,5.4,24044533.0,114.08,616.032
2020-03-24 13:57:06+00:00,LAY,5.3,24044533.0,114.08,604.624
2020-03-24 13:57:06+00:00,LAY,5.2,24044533.0,131.66,684.6320000000001
2020-03-24 13:57:09+00:00,LAY,5.5,24044533.0,27.31,150.20499999999998
2020-03-24 13:57:11+00:00,LAY,5.4,24044533.0,83.93,453.2220000000001
2020-03-24 13:57:11+00:00,LAY,5.3,24044533.0,83.93,444.829
2020-03-24 13:57:11+00:00,LAY,5.2,24044533.0,83.93,436.43600000000004
2020-03-24 13:57:12+00:00,LAY,5.4,24044533.0,5.1,27.54
2020-03-24 13:57:12+00:00,LAY,5.3,24044533.0,5.1,27.029999999999998
2020-03-24 13:57:12+00:00,LAY,5.2,24044533.0,5.1,26.52
2020-03-24 13:57:12+00:00,LAY,5.4,24044533.0,6.71,36.234
2020-03-24 13:57:12+00:00,LAY,5.3,24044533.0,6.71,35.562999999999995
2020-03-24 13:57:12+00:00,LAY,5.2,24044533.0,6.71,34.892
2020-03-24 13:57:15+00:00,LAY,5.4,24044533.0,2.77,14.958000000000002
2020-03-24 13:57:15+00:00,LAY,5.3,24044533.0,2.77,14.681
2020-03-24 13:57:15+00:00,LAY,5.2,24044533.0,2.77,14.404
2020-03-24 13:57:21+00:00,LAY,5.4,24044533.0,1.86,10.044
2020-03-24 13:57:21+00:00,LAY,5.3,24044533.0,1.9,10.069999999999999
2020-03-24 13:57:21+00:00,LAY,5.2,24044533.0,1.93,10.036
2020-03-24 13:57:24+00:00,LAY,5.4,24044533.0,1.86,10.044
2020-03-24 13:57:24+00:00,LAY,5.3,24044533.0,1.9,10.069999999999999
2020-03-24 13:57:24+00:00,LAY,5.2,24044533.0,1.93,10.036
2020-03-24 13:57:25+00:00,LAY,5.4,24044533.0,4.47,24.138
2020-03-24 13:57:25+00:00,LAY,5.3,24044533.0,4.39,23.266999999999996
2020-03-24 13:57:25+00:00,LAY,5.2,24044533.0,4.33,22.516000000000002
2020-03-24 13:57:26+00:00,LAY,5.4,24044533.0,6.0,32.400000000000006
2020-03-24 13:57:26+00:00,LAY,5.3,24044533.0,6.0,31.799999999999997
2020-03-24 13:57:26+00:00,LAY,5.2,24044533.0,6.0,31.200000000000003
2020-03-24 13:57:30+00:00,LAY,5.1,24044533.0,80.93,412.743
2020-03-24 13:57:34+00:00,LAY,5.3,24044533.0,5.65,29.945
2020-03-24 13:57:34+00:00,LAY,5.2,24044533.0,5.65,29.380000000000003
2020-03-24 13:57:34+00:00,LAY,5.1,24044533.0,37.42,190.84199999999998
2020-03-24 13:57:36+00:00,LAY,5.3,24044533.0,1.9,10.069999999999999
2020-03-24 13:57:36+00:00,LAY,5.2,24044533.0,1.93,10.036
2020-03-24 13:57:36+00:00,LAY,5.1,24044533.0,1.97,10.046999999999999
2020-03-24 13:57:40+00:00,LAY,5.4,24044533.0,63.46,342.684
2020-03-24 13:57:41+00:00,LAY,5.4,24044533.0,17.17,92.71800000000002
2020-03-24 13:57:43+00:00,LAY,5.4,24044533.0,5.55,29.970000000000002
2020-03-24 13:57:44+00:00,LAY,5.4,24044533.0,5.7,30.780000000000005
2020-03-24 13:57:46+00:00,LAY,5.5,24044533.0,56.53,310.915
2020-03-24 13:57:47+00:00,LAY,5.6,24044533.0,12.85,71.96
2020-03-24 13:57:48+00:00,LAY,5.6,24044533.0,27.51,154.056
2020-03-24 13:57:49+00:00,LAY,5.6,24044533.0,14.26,79.856
2020-03-24 13:57:49+00:00,LAY,5.6,24044533.0,19.59,109.704
2020-03-24 13:57:49+00:00,LAY,5.5,24044533.0,17.68,97.24
2020-03-24 13:57:50+00:00,LAY,5.7,24044533.0,79.13,451.041
2020-03-24 13:57:50+00:00,LAY,5.6,24044533.0,4.92,27.552
2020-03-24 13:57:50+00:00,LAY,5.5,24044533.0,4.92,27.06
2020-03-24 13:57:51+00:00,LAY,5.7,24044533.0,2.76,15.732
2020-03-24 13:57:51+00:00,LAY,5.6,24044533.0,2.76,15.455999999999998
2020-03-24 13:57:51+00:00,LAY,5.5,24044533.0,2.76,15.18
2020-03-24 13:57:53+00:00,LAY,5.7,24044533.0,3.11,17.727
2020-03-24 13:57:53+00:00,LAY,5.6,24044533.0,3.11,17.415999999999997
2020-03-24 13:57:53+00:00,LAY,5.5,24044533.0,3.11,17.105
2020-03-24 13:57:53+00:00,LAY,5.7,24044533.0,1.76,10.032
2020-03-24 13:57:53+00:00,LAY,5.6,24044533.0,1.8,10.08
2020-03-24 13:57:53+00:00,LAY,5.5,24044533.0,1.83,10.065000000000001
2020-03-24 13:57:56+00:00,LAY,5.7,24044533.0,1.76,10.032
2020-03-24 13:57:56+00:00,LAY,5.6,24044533.0,1.8,10.08
2020-03-24 13:57:56+00:00,LAY,5.5,24044533.0,1.83,10.065000000000001
2020-03-24 13:57:56+00:00,LAY,5.4,24044533.0,85.06,459.32400000000007
2020-03-24 13:57:58+00:00,LAY,5.7,24044533.0,83.77,477.489
2020-03-24 13:57:58+00:00,LAY,5.7,24044533.0,2.76,15.732
