placedDate,instruction.side,instruction.limitOrder.price,instruction.selectionId,instruction.limitOrder.size,trade_all
2020-03-24 13:58:18+00:00,BACK,14.0,23225592.0,20.81,291.34
2020-03-24 13:58:54+00:00,BACK,12.5,23225592.0,40.4,505.0
2020-03-24 13:58:54+00:00,BACK,13.0,23225592.0,40.4,525.1999999999999
2020-03-24 13:58:54+00:00,BACK,13.5,23225592.0,40.4,545.4
2020-03-24 13:58:58+00:00,BACK,12.5,23225592.0,22.25,278.125
2020-03-24 13:58:58+00:00,BACK,13.0,23225592.0,22.25,289.25
2020-03-24 13:58:58+00:00,BACK,13.5,23225592.0,22.25,300.375
2020-03-24 13:59:06+00:00,BACK,12.5,23225592.0,40.62,507.74999999999994
2020-03-24 13:59:06+00:00,BACK,13.0,23225592.0,40.62,528.06
2020-03-24 13:59:06+00:00,BACK,13.5,23225592.0,40.62,548.37
2020-03-24 13:59:09+00:00,BACK,12.5,23225592.0,40.62,507.74999999999994
2020-03-24 13:59:09+00:00,BACK,13.0,23225592.0,40.62,528.06
2020-03-24 13:59:09+00:00,BACK,13.5,23225592.0,40.62,548.37
2020-03-24 13:59:14+00:00,BACK,12.5,23225592.0,42.18,527.25
2020-03-24 13:59:14+00:00,BACK,13.0,23225592.0,42.18,548.34
2020-03-24 13:59:14+00:00,BACK,13.5,23225592.0,42.18,569.43
2020-03-24 13:59:46+00:00,BACK,11.5,23225592.0,121.25,1394.375
2020-03-24 13:59:47+00:00,BACK,11.0,23225592.0,619.16,6810.759999999999
2020-03-24 13:59:48+00:00,BACK,11.0,23225592.0,11.12,122.32
2020-03-24 13:59:52+00:00,BACK,11.0,23225592.0,113.43,1247.73
2020-03-24 13:59:55+00:00,BACK,10.5,23225592.0,230.48,2420.04
2020-03-24 13:59:55+00:00,BACK,10.5,23225592.0,216.48,2273.04
2020-03-24 13:59:55+00:00,BACK,10.5,23225592.0,48.54,509.67
2020-03-24 13:59:56+00:00,BACK,10.0,23225592.0,304.22,3042.2000000000003
2020-03-24 13:59:56+00:00,BACK,10.0,23225592.0,217.2,2172.0
2020-03-24 13:59:57+00:00,BACK,10.0,23225592.0,58.06,580.6
2020-03-24 13:59:57+00:00,BACK,10.0,23225592.0,4.2,42.0
2020-03-24 13:59:58+00:00,BACK,10.0,23225592.0,14.01,140.1
2020-03-24 13:59:58+00:00,BACK,10.0,23225592.0,5.0,50.0
2020-03-24 13:59:58+00:00,BACK,9.8,23225592.0,81.41,797.818
2020-03-24 13:59:59+00:00,BACK,9.6,23225592.0,169.33,1625.568
2020-03-24 13:59:59+00:00,BACK,9.4,23225592.0,60.32,567.008
