,time,price_back,size_back,price_lay,size_lay,total_back,total_lay,trade
0,2020-03-24 13:44:14.904,13.0,152.61,13.5,245.91,1983.9300000000003,-3319.785,0.0
1,2020-03-24 13:44:14.982,13.0,152.61,13.5,245.91,1983.9300000000003,-3319.785,0.0
2,2020-03-24 13:44:15.228,13.0,152.61,13.5,245.91,1983.9300000000003,-3319.785,0.0
3,2020-03-24 13:44:15.498,13.0,152.61,13.5,245.91,1983.9300000000003,-3319.785,0.0
4,2020-03-24 13:44:15.773,13.0,152.61,13.5,245.91,1983.9300000000003,-3319.785,0.0
5,2020-03-24 13:44:16.042,13.0,152.61,13.5,245.91,1983.9300000000003,-3319.785,0.0
6,2020-03-24 13:44:16.314,13.0,152.61,13.5,245.91,1983.9300000000003,-3319.785,0.0
7,2020-03-24 13:44:16.593,13.0,152.61,13.5,245.91,1983.9300000000003,-3319.785,0.0
8,2020-03-24 13:44:16.873,13.0,152.61,13.5,245.91,1983.9300000000003,-3319.785,0.0
9,2020-03-24 13:44:17.142,13.0,152.61,13.5,245.91,1983.9300000000003,-3319.785,0.0
10,2020-03-24 13:44:17.416,13.0,152.61,13.5,245.91,1983.9300000000003,-3319.785,0.0
11,2020-03-24 13:44:17.692,13.0,152.61,13.5,245.91,1983.9300000000003,-3319.785,0.0
12,2020-03-24 13:44:17.950,13.0,152.61,13.5,245.91,1983.9300000000003,-3319.785,0.0
13,2020-03-24 13:44:18.226,13.0,152.61,13.5,245.91,1983.9300000000003,-3319.785,0.0
14,2020-03-24 13:44:18.498,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
15,2020-03-24 13:44:18.769,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
16,2020-03-24 13:44:19.043,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
17,2020-03-24 13:44:19.314,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
18,2020-03-24 13:44:19.589,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
19,2020-03-24 13:44:19.862,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
20,2020-03-24 13:44:20.129,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
21,2020-03-24 13:44:20.405,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
22,2020-03-24 13:44:20.673,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
23,2020-03-24 13:44:20.952,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
24,2020-03-24 13:44:21.222,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
25,2020-03-24 13:44:21.489,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
26,2020-03-24 13:44:21.766,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
27,2020-03-24 13:44:22.040,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
28,2020-03-24 13:44:22.304,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
29,2020-03-24 13:44:22.572,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
30,2020-03-24 13:44:22.841,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
31,2020-03-24 13:44:23.112,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
32,2020-03-24 13:44:23.386,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
33,2020-03-24 13:44:23.667,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
34,2020-03-24 13:44:23.938,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
35,2020-03-24 13:44:24.215,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
36,2020-03-24 13:44:24.486,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
37,2020-03-24 13:44:24.759,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
38,2020-03-24 13:44:25.022,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
39,2020-03-24 13:44:25.292,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
40,2020-03-24 13:44:25.560,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
41,2020-03-24 13:44:25.829,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
42,2020-03-24 13:44:26.102,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
43,2020-03-24 13:44:26.375,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
44,2020-03-24 13:44:26.643,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
45,2020-03-24 13:44:26.920,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
46,2020-03-24 13:44:27.190,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
47,2020-03-24 13:44:27.553,13.0,138.89,13.5,245.91,1805.5699999999997,-3319.785,0.0
48,2020-03-24 13:44:27.818,13.0,136.16,13.5,245.91,1770.08,-3319.785,0.0
49,2020-03-24 13:44:28.086,13.0,136.16,13.5,245.91,1770.08,-3319.785,0.0
50,2020-03-24 13:44:28.359,13.0,136.16,13.5,245.91,1770.08,-3319.785,0.0
