,time,price_back,size_back,price_lay,size_lay,total_back,total_lay,trade
0,2020-03-24 13:44:14.904,5.0,700.55,5.1,683.0,3502.75,-3483.2999999999997,0.0
1,2020-03-24 13:44:14.982,5.0,700.55,5.1,683.0,3502.75,-3483.2999999999997,0.0
2,2020-03-24 13:44:15.228,5.0,700.55,5.1,683.0,3502.75,-3483.2999999999997,0.0
3,2020-03-24 13:44:15.498,5.0,700.55,5.1,683.0,3502.75,-3483.2999999999997,0.0
4,2020-03-24 13:44:15.773,5.0,700.55,5.1,683.0,3502.75,-3483.2999999999997,0.0
5,2020-03-24 13:44:16.042,5.0,700.55,5.1,683.0,3502.75,-3483.2999999999997,0.0
6,2020-03-24 13:44:16.314,5.0,700.55,5.1,683.0,3502.75,-3483.2999999999997,0.0
7,2020-03-24 13:44:16.593,5.0,700.55,5.1,683.0,3502.75,-3483.2999999999997,0.0
8,2020-03-24 13:44:16.873,5.0,700.55,5.1,683.0,3502.75,-3483.2999999999997,0.0
9,2020-03-24 13:44:17.142,5.0,700.55,5.1,683.0,3502.75,-3483.2999999999997,0.0
10,2020-03-24 13:44:17.416,5.0,690.55,5.1,683.0,3452.75,-3483.2999999999997,0.0
11,2020-03-24 13:44:17.692,5.0,690.55,5.1,683.0,3452.75,-3483.2999999999997,0.0
12,2020-03-24 13:44:17.950,5.0,690.55,5.1,683.0,3452.75,-3483.2999999999997,0.0
13,2020-03-24 13:44:18.226,5.0,690.55,5.1,683.0,3452.75,-3483.2999999999997,0.0
14,2020-03-24 13:44:18.498,5.0,684.19,5.1,683.0,3420.9500000000003,-3483.2999999999997,0.0
15,2020-03-24 13:44:18.769,5.0,684.19,5.1,683.0,3420.9500000000003,-3483.2999999999997,0.0
16,2020-03-24 13:44:19.043,5.0,684.19,5.1,683.0,3420.9500000000003,-3483.2999999999997,0.0
17,2020-03-24 13:44:19.314,5.0,684.19,5.1,683.0,3420.9500000000003,-3483.2999999999997,0.0
18,2020-03-24 13:44:19.589,5.0,684.19,5.1,683.0,3420.9500000000003,-3483.2999999999997,0.0
19,2020-03-24 13:44:19.862,5.0,684.19,5.1,683.0,3420.9500000000003,-3483.2999999999997,0.0
20,2020-03-24 13:44:20.129,5.0,684.19,5.1,683.0,3420.9500000000003,-3483.2999999999997,0.0
21,2020-03-24 13:44:20.405,5.0,684.19,5.1,683.0,3420.9500000000003,-3483.2999999999997,0.0
22,2020-03-24 13:44:20.673,5.0,684.19,5.1,683.0,3420.9500000000003,-3483.2999999999997,0.0
23,2020-03-24 13:44:20.952,5.0,684.19,5.1,683.0,3420.9500000000003,-3483.2999999999997,0.0
24,2020-03-24 13:44:21.222,5.0,683.19,5.1,683.0,3415.9500000000003,-3483.2999999999997,0.0
25,2020-03-24 13:44:21.489,5.0,683.19,5.1,683.0,3415.9500000000003,-3483.2999999999997,0.0
26,2020-03-24 13:44:21.766,5.0,683.19,5.1,683.0,3415.9500000000003,-3483.2999999999997,0.0
27,2020-03-24 13:44:22.040,5.0,683.19,5.1,683.0,3415.9500000000003,-3483.2999999999997,0.0
28,2020-03-24 13:44:22.304,5.0,683.19,5.1,683.0,3415.9500000000003,-3483.2999999999997,0.0
29,2020-03-24 13:44:22.572,5.0,683.19,5.1,683.0,3415.9500000000003,-3483.2999999999997,0.0
30,2020-03-24 13:44:22.841,5.0,683.19,5.1,683.0,3415.9500000000003,-3483.2999999999997,0.0
31,2020-03-24 13:44:23.112,5.0,683.19,5.1,683.0,3415.9500000000003,-3483.2999999999997,0.0
32,2020-03-24 13:44:23.386,5.0,683.19,5.1,683.0,3415.9500000000003,-3483.2999999999997,0.0
33,2020-03-24 13:44:23.667,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
34,2020-03-24 13:44:23.938,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
35,2020-03-24 13:44:24.215,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
36,2020-03-24 13:44:24.486,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
37,2020-03-24 13:44:24.759,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
38,2020-03-24 13:44:25.022,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
39,2020-03-24 13:44:25.292,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
40,2020-03-24 13:44:25.560,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
41,2020-03-24 13:44:25.829,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
42,2020-03-24 13:44:26.102,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
43,2020-03-24 13:44:26.375,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
44,2020-03-24 13:44:26.643,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
45,2020-03-24 13:44:26.920,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
46,2020-03-24 13:44:27.190,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
47,2020-03-24 13:44:27.553,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
48,2020-03-24 13:44:27.818,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
49,2020-03-24 13:44:28.086,5.0,533.19,5.1,683.0,2665.9500000000003,-3483.2999999999997,0.0
50,2020-03-24 13:44:28.359,5.0,533.19,5.1,678.86,2665.9500000000003,-3462.1859999999997,0.0
51,2020-03-24 13:44:28.634,5.0,533.19,5.1,678.86,2665.9500000000003,-3462.1859999999997,0.0
52,2020-03-24 13:44:28.911,5.0,533.19,5.1,678.86,2665.9500000000003,-3462.1859999999997,0.0
53,2020-03-24 13:44:29.186,5.0,533.19,5.1,678.86,2665.9500000000003,-3462.1859999999997,0.0
54,2020-03-24 13:44:29.461,5.0,533.19,5.1,678.86,2665.9500000000003,-3462.1859999999997,0.0
55,2020-03-24 13:44:29.729,5.0,533.19,5.1,678.86,2665.9500000000003,-3462.1859999999997,0.0
56,2020-03-24 13:44:29.993,5.0,533.19,5.1,678.86,2665.9500000000003,-3462.1859999999997,0.0
57,2020-03-24 13:44:30.264,5.0,533.19,5.1,678.86,2665.9500000000003,-3462.1859999999997,0.0
58,2020-03-24 13:44:30.531,5.0,533.19,5.1,678.86,2665.9500000000003,-3462.1859999999997,0.0
59,2020-03-24 13:44:30.809,5.0,533.19,5.1,678.86,2665.9500000000003,-3462.1859999999997,0.0
60,2020-03-24 13:44:31.082,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
61,2020-03-24 13:44:31.355,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
62,2020-03-24 13:44:31.623,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
63,2020-03-24 13:44:31.893,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
64,2020-03-24 13:44:32.162,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
65,2020-03-24 13:44:32.436,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
66,2020-03-24 13:44:32.711,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
67,2020-03-24 13:44:32.983,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
68,2020-03-24 13:44:33.226,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
69,2020-03-24 13:44:33.461,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
70,2020-03-24 13:44:33.727,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
71,2020-03-24 13:44:33.996,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
72,2020-03-24 13:44:34.267,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
73,2020-03-24 13:44:34.536,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
74,2020-03-24 13:44:34.808,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
75,2020-03-24 13:44:35.080,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
76,2020-03-24 13:44:35.349,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
77,2020-03-24 13:44:35.618,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
78,2020-03-24 13:44:35.892,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
79,2020-03-24 13:44:36.154,5.0,531.19,5.1,678.86,2655.9500000000003,-3462.1859999999997,0.0
80,2020-03-24 13:44:36.417,5.0,531.19,5.1,702.86,2655.9500000000003,-3584.586,0.0
81,2020-03-24 13:44:36.682,5.0,521.19,5.1,702.86,2605.9500000000003,-3584.586,0.0
82,2020-03-24 13:44:36.951,5.0,521.19,5.1,702.86,2605.9500000000003,-3584.586,0.0
83,2020-03-24 13:44:37.220,5.0,521.19,5.1,702.86,2605.9500000000003,-3584.586,0.0
84,2020-03-24 13:44:37.491,5.0,521.19,5.1,702.86,2605.9500000000003,-3584.586,0.0
85,2020-03-24 13:44:37.762,5.0,521.19,5.1,702.86,2605.9500000000003,-3584.586,0.0
86,2020-03-24 13:44:38.036,5.0,521.19,5.1,702.86,2605.9500000000003,-3584.586,0.0
87,2020-03-24 13:44:38.305,5.0,521.19,5.1,702.86,2605.9500000000003,-3584.586,0.0
88,2020-03-24 13:44:38.574,5.0,521.19,5.1,702.86,2605.9500000000003,-3584.586,0.0
89,2020-03-24 13:44:38.848,5.0,521.19,5.1,702.86,2605.9500000000003,-3584.586,0.0
90,2020-03-24 13:44:39.116,5.0,521.19,5.1,702.86,2605.9500000000003,-3584.586,0.0
91,2020-03-24 13:44:39.382,5.0,521.19,5.1,702.86,2605.9500000000003,-3584.586,0.0
92,2020-03-24 13:44:39.647,5.0,521.19,5.1,702.86,2605.9500000000003,-3584.586,0.0
93,2020-03-24 13:44:39.914,5.0,521.19,5.1,682.86,2605.9500000000003,-3482.586,0.0
94,2020-03-24 13:44:40.187,5.0,521.19,5.1,682.86,2605.9500000000003,-3482.586,0.0
95,2020-03-24 13:44:40.456,5.0,521.19,5.1,682.86,2605.9500000000003,-3482.586,0.0
96,2020-03-24 13:44:40.726,5.0,521.19,5.1,682.86,2605.9500000000003,-3482.586,0.0
97,2020-03-24 13:44:40.986,5.0,509.49,5.1,682.86,2547.45,-3482.586,0.0
98,2020-03-24 13:44:41.229,5.0,509.49,5.1,682.86,2547.45,-3482.586,0.0
99,2020-03-24 13:44:41.487,5.0,509.49,5.1,682.86,2547.45,-3482.586,0.0
100,2020-03-24 13:44:41.754,5.0,509.49,5.1,682.86,2547.45,-3482.586,0.0
101,2020-03-24 13:44:42.023,5.0,509.49,5.1,682.86,2547.45,-3482.586,0.0
102,2020-03-24 13:44:42.292,5.0,509.49,5.1,682.86,2547.45,-3482.586,0.0
103,2020-03-24 13:44:42.564,5.0,509.49,5.1,682.86,2547.45,-3482.586,0.0
104,2020-03-24 13:44:42.833,5.0,509.49,5.1,682.86,2547.45,-3482.586,0.0
105,2020-03-24 13:44:43.102,5.0,509.49,5.1,682.86,2547.45,-3482.586,0.0
106,2020-03-24 13:44:43.373,5.0,511.49,5.1,684.86,2557.45,-3492.7859999999996,0.0
107,2020-03-24 13:44:43.648,5.0,511.49,5.1,684.86,2557.45,-3492.7859999999996,0.0
108,2020-03-24 13:44:43.919,5.0,511.49,5.1,684.86,2557.45,-3492.7859999999996,0.0
109,2020-03-24 13:44:44.192,5.0,511.49,5.1,684.86,2557.45,-3492.7859999999996,0.0
110,2020-03-24 13:44:44.464,5.0,511.49,5.1,684.86,2557.45,-3492.7859999999996,0.0
111,2020-03-24 13:44:44.731,5.0,506.49,5.1,684.86,2532.45,-3492.7859999999996,0.0
112,2020-03-24 13:44:44.998,5.0,506.49,5.1,684.86,2532.45,-3492.7859999999996,0.0
113,2020-03-24 13:44:45.267,5.0,506.49,5.1,684.86,2532.45,-3492.7859999999996,0.0
114,2020-03-24 13:44:45.534,5.0,506.49,5.1,684.86,2532.45,-3492.7859999999996,0.0
115,2020-03-24 13:44:45.807,5.0,506.49,5.1,684.86,2532.45,-3492.7859999999996,0.0
116,2020-03-24 13:44:46.075,5.0,506.49,5.1,684.86,2532.45,-3492.7859999999996,0.0
117,2020-03-24 13:44:46.337,5.0,506.49,5.1,684.86,2532.45,-3492.7859999999996,0.0
118,2020-03-24 13:44:46.602,5.0,506.49,5.1,684.86,2532.45,-3492.7859999999996,0.0
119,2020-03-24 13:44:46.870,5.0,506.49,5.1,684.86,2532.45,-3492.7859999999996,0.0
120,2020-03-24 13:44:47.144,5.0,506.49,5.1,684.86,2532.45,-3492.7859999999996,0.0
121,2020-03-24 13:44:47.415,5.0,506.49,5.1,684.86,2532.45,-3492.7859999999996,0.0
122,2020-03-24 13:44:47.682,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
123,2020-03-24 13:44:47.952,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
124,2020-03-24 13:44:48.223,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
125,2020-03-24 13:44:48.491,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
126,2020-03-24 13:44:48.758,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
127,2020-03-24 13:44:49.031,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
128,2020-03-24 13:44:49.299,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
129,2020-03-24 13:44:49.572,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
130,2020-03-24 13:44:49.842,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
131,2020-03-24 13:44:50.124,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
132,2020-03-24 13:44:50.394,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
133,2020-03-24 13:44:50.667,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
134,2020-03-24 13:44:50.938,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
135,2020-03-24 13:44:51.205,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
136,2020-03-24 13:44:51.473,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
137,2020-03-24 13:44:51.742,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
138,2020-03-24 13:44:52.118,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
139,2020-03-24 13:44:52.382,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
140,2020-03-24 13:44:52.651,5.0,506.49,5.1,609.86,2532.45,-3110.286,0.0
