placedDate,instruction.side,instruction.limitOrder.price,instruction.selectionId,instruction.limitOrder.size,trade_all
2020-03-24 13:57:05+00:00,BACK,2.78,27157433.0,80.86,224.7908
2020-03-24 13:57:05+00:00,BACK,2.8,27157433.0,80.86,226.408
2020-03-24 13:57:05+00:00,BACK,2.82,27157433.0,80.86,228.02519999999998
2020-03-24 13:57:07+00:00,BACK,2.78,27157433.0,8.11,22.545799999999996
2020-03-24 13:57:07+00:00,BACK,2.8,27157433.0,8.11,22.708
2020-03-24 13:57:07+00:00,BACK,2.82,27157433.0,8.11,22.870199999999997
2020-03-24 13:57:09+00:00,BACK,2.78,27157433.0,91.09,253.2302
2020-03-24 13:57:09+00:00,BACK,2.8,27157433.0,91.09,255.052
2020-03-24 13:57:09+00:00,BACK,2.82,27157433.0,91.09,256.8738
2020-03-24 13:57:09+00:00,BACK,2.76,27157433.0,136.19,375.88439999999997
2020-03-24 13:57:09+00:00,BACK,2.74,27157433.0,6.0,16.44
2020-03-24 13:57:10+00:00,BACK,2.74,27157433.0,52.45,143.71300000000002
2020-03-24 13:57:10+00:00,BACK,2.74,27157433.0,30.95,84.80300000000001
2020-03-24 13:57:11+00:00,BACK,2.74,27157433.0,24.97,68.4178
2020-03-24 13:57:12+00:00,BACK,2.74,27157433.0,98.11,268.82140000000004
2020-03-24 13:57:12+00:00,BACK,2.76,27157433.0,70.29,194.0004
2020-03-24 13:57:12+00:00,BACK,2.78,27157433.0,26.42,73.4476
2020-03-24 13:57:14+00:00,BACK,2.72,27157433.0,2.15,5.848
2020-03-24 13:57:15+00:00,BACK,2.72,27157433.0,112.33,305.5376
2020-03-24 13:57:17+00:00,BACK,2.72,27157433.0,12.29,33.4288
2020-03-24 13:57:17+00:00,BACK,2.72,27157433.0,20.4,55.488
2020-03-24 13:57:20+00:00,BACK,2.7,27157433.0,209.1,564.57
2020-03-24 13:57:20+00:00,BACK,2.72,27157433.0,153.47,417.4384
2020-03-24 13:57:20+00:00,BACK,2.74,27157433.0,2.62,7.178800000000001
2020-03-24 13:57:25+00:00,BACK,2.68,27157433.0,211.59,567.0612000000001
2020-03-24 13:57:25+00:00,BACK,2.7,27157433.0,2.49,6.723000000000001
2020-03-24 13:57:25+00:00,BACK,2.72,27157433.0,2.49,6.772800000000001
