time,price_back,size_back,price_lay,size_lay,total_back,total_lay
2020-03-24 13:44:14.904,1000.0,152.63,,,152630.0,
2020-03-24 13:44:14.982,1000.0,152.63,,,152630.0,
2020-03-24 13:44:15.228,1000.0,152.63,,,152630.0,
2020-03-24 13:44:15.498,1000.0,152.63,,,152630.0,
2020-03-24 13:44:15.773,1000.0,152.63,,,152630.0,
2020-03-24 13:44:16.042,1000.0,152.63,,,152630.0,
2020-03-24 13:44:16.314,1000.0,152.63,,,152630.0,
2020-03-24 13:44:16.593,1000.0,152.63,,,152630.0,
2020-03-24 13:44:16.873,1000.0,152.63,,,152630.0,
2020-03-24 13:44:17.142,1000.0,152.63,,,152630.0,
2020-03-24 13:44:17.416,1000.0,152.63,,,152630.0,
2020-03-24 13:44:17.692,1000.0,152.63,,,152630.0,
2020-03-24 13:44:17.950,1000.0,152.63,,,152630.0,
2020-03-24 13:44:18.226,1000.0,152.63,,,152630.0,
2020-03-24 13:44:18.498,1000.0,152.63,,,152630.0,
2020-03-24 13:44:18.769,1000.0,152.63,,,152630.0,
2020-03-24 13:44:19.043,1000.0,152.63,,,152630.0,
2020-03-24 13:44:19.314,1000.0,152.63,,,152630.0,
2020-03-24 13:44:19.589,1000.0,152.63,,,152630.0,
2020-03-24 13:44:19.862,1000.0,152.63,,,152630.0,
2020-03-24 13:44:20.129,1000.0,152.63,,,152630.0,
2020-03-24 13:44:20.405,1000.0,152.63,,,152630.0,
2020-03-24 13:44:20.673,1000.0,152.63,,,152630.0,
2020-03-24 13:44:20.952,1000.0,152.63,,,152630.0,
2020-03-24 13:44:21.222,1000.0,152.63,,,152630.0,
2020-03-24 13:44:21.489,1000.0,152.63,,,152630.0,
2020-03-24 13:44:21.766,1000.0,152.63,,,152630.0,
2020-03-24 13:44:22.040,1000.0,152.63,,,152630.0,
2020-03-24 13:44:22.304,1000.0,152.63,,,152630.0,
2020-03-24 13:44:22.572,1000.0,152.63,,,152630.0,
2020-03-24 13:44:22.841,1000.0,152.63,,,152630.0,
2020-03-24 13:44:23.112,1000.0,152.63,,,152630.0,
2020-03-24 13:44:23.386,1000.0,152.63,,,152630.0,
2020-03-24 13:44:23.667,1000.0,152.63,,,152630.0,
2020-03-24 13:44:23.938,1000.0,152.63,,,152630.0,
2020-03-24 13:44:24.215,1000.0,152.63,,,152630.0,
2020-03-24 13:44:24.486,1000.0,152.63,,,152630.0,
2020-03-24 13:44:24.759,1000.0,152.63,,,152630.0,
2020-03-24 13:44:25.022,1000.0,152.63,,,152630.0,
