,time,price_back,size_back,price_lay,size_lay,total_back,total_lay,trade
242,2020-03-24 13:45:20.385,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
243,2020-03-24 13:45:20.654,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
244,2020-03-24 13:45:20.921,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
245,2020-03-24 13:45:21.189,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
246,2020-03-24 13:45:21.464,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
247,2020-03-24 13:45:21.734,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
248,2020-03-24 13:45:22.008,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
249,2020-03-24 13:45:22.276,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
250,2020-03-24 13:45:22.544,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
251,2020-03-24 13:45:22.813,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
252,2020-03-24 13:45:23.213,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
253,2020-03-24 13:45:23.475,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
254,2020-03-24 13:45:23.748,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
255,2020-03-24 13:45:24.014,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
256,2020-03-24 13:45:24.287,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
257,2020-03-24 13:45:24.560,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
258,2020-03-24 13:45:24.831,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
259,2020-03-24 13:45:25.098,95.0,13.9,100.0,3.16,1320.5,-316.0,0.0
260,2020-03-24 13:45:25.372,95.0,13.9,100.0,3.27,1320.5,-327.0,0.0
261,2020-03-24 13:45:25.643,95.0,13.9,100.0,3.17,1320.5,-317.0,0.0
262,2020-03-24 13:45:25.913,95.0,13.9,100.0,3.17,1320.5,-317.0,0.0
263,2020-03-24 13:45:26.187,95.0,13.9,100.0,3.17,1320.5,-317.0,0.0
264,2020-03-24 13:45:26.459,95.0,13.9,100.0,3.17,1320.5,-317.0,0.0
265,2020-03-24 13:45:26.706,95.0,13.9,100.0,3.17,1320.5,-317.0,0.0
266,2020-03-24 13:45:26.972,95.0,13.9,100.0,3.17,1320.5,-317.0,0.0
267,2020-03-24 13:45:27.240,95.0,13.9,100.0,3.17,1320.5,-317.0,0.0
268,2020-03-24 13:45:27.510,95.0,13.9,100.0,3.17,1320.5,-317.0,0.0
269,2020-03-24 13:45:27.783,95.0,13.9,100.0,3.17,1320.5,-317.0,0.0
270,2020-03-24 13:45:28.055,95.0,13.9,100.0,3.17,1320.5,-317.0,0.0
271,2020-03-24 13:45:28.322,95.0,13.9,100.0,3.17,1320.5,-317.0,0.0
272,2020-03-24 13:45:28.591,95.0,13.9,100.0,3.17,1320.5,-317.0,0.0
273,2020-03-24 13:45:28.863,95.0,13.9,100.0,3.17,1320.5,-317.0,0.0
274,2020-03-24 13:45:29.131,95.0,13.9,100.0,3.17,1320.5,-317.0,0.0
275,2020-03-24 13:45:29.398,95.0,13.9,100.0,3.17,1320.5,-317.0,0.0
276,2020-03-24 13:45:29.673,95.0,13.9,100.0,3.17,1320.5,-317.0,0.0
277,2020-03-24 13:45:29.947,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
278,2020-03-24 13:45:30.223,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
279,2020-03-24 13:45:30.495,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
280,2020-03-24 13:45:30.763,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
281,2020-03-24 13:45:31.036,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
282,2020-03-24 13:45:31.305,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
283,2020-03-24 13:45:31.571,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
284,2020-03-24 13:45:31.842,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
285,2020-03-24 13:45:32.110,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
286,2020-03-24 13:45:32.383,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
287,2020-03-24 13:45:32.649,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
288,2020-03-24 13:45:32.916,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
289,2020-03-24 13:45:33.182,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
290,2020-03-24 13:45:33.455,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
291,2020-03-24 13:45:33.725,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
292,2020-03-24 13:45:33.993,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
293,2020-03-24 13:45:34.262,95.0,13.9,100.0,2.98,1320.5,-298.0,0.0
