time,price_back,size_back,price_lay,size_lay,total_back,total_lay
2020-03-24 13:44:14.904,4.6,397.86,4.7,738.85,1830.156,-3472.5950000000003
2020-03-24 13:44:14.982,4.6,397.86,4.7,738.85,1830.156,-3472.5950000000003
2020-03-24 13:44:15.228,4.6,397.86,4.7,788.85,1830.156,-3707.5950000000003
2020-03-24 13:44:15.498,4.6,397.86,4.7,788.85,1830.156,-3707.5950000000003
2020-03-24 13:44:15.773,4.6,397.86,4.7,838.85,1830.156,-3942.5950000000003
2020-03-24 13:44:16.042,4.6,397.86,4.7,838.85,1830.156,-3942.5950000000003
2020-03-24 13:44:16.314,4.6,397.86,4.7,838.85,1830.156,-3942.5950000000003
2020-03-24 13:44:16.593,4.6,397.86,4.7,838.85,1830.156,-3942.5950000000003
2020-03-24 13:44:16.873,4.6,397.86,4.7,838.85,1830.156,-3942.5950000000003
2020-03-24 13:44:17.142,4.6,397.86,4.7,838.85,1830.156,-3942.5950000000003
2020-03-24 13:44:17.416,4.6,397.86,4.7,838.85,1830.156,-3942.5950000000003
2020-03-24 13:44:17.692,4.6,397.86,4.7,838.85,1830.156,-3942.5950000000003
2020-03-24 13:44:17.950,4.6,407.27,4.7,838.85,1873.4419999999998,-3942.5950000000003
2020-03-24 13:44:18.226,4.6,407.27,4.7,838.85,1873.4419999999998,-3942.5950000000003
2020-03-24 13:44:18.498,4.6,399.81,4.7,838.85,1839.126,-3942.5950000000003
2020-03-24 13:44:18.769,4.6,394.81,4.7,838.85,1816.126,-3942.5950000000003
2020-03-24 13:44:19.043,4.6,394.81,4.7,845.85,1816.126,-3975.4950000000003
2020-03-24 13:44:19.314,4.6,394.81,4.7,845.85,1816.126,-3975.4950000000003
2020-03-24 13:44:19.589,4.6,394.81,4.7,845.85,1816.126,-3975.4950000000003
2020-03-24 13:44:19.862,4.6,394.81,4.7,845.85,1816.126,-3975.4950000000003
2020-03-24 13:44:20.129,4.6,394.81,4.7,845.85,1816.126,-3975.4950000000003
2020-03-24 13:44:20.405,4.6,394.81,4.7,845.85,1816.126,-3975.4950000000003
2020-03-24 13:44:20.673,4.6,394.81,4.7,845.85,1816.126,-3975.4950000000003
