time,price_back,size_back,price_lay,size_lay,total_back,total_lay
2020-03-24 13:44:14.904,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:14.982,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:15.228,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:15.498,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:15.773,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:16.042,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:16.314,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:16.593,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:16.873,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:17.142,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:17.416,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:17.692,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:17.950,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:18.226,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:18.498,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:18.769,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:19.043,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:19.314,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:19.589,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:19.862,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:20.129,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:20.405,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:20.673,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:20.952,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:21.222,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:21.489,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:21.766,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:22.040,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:22.304,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:22.572,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:22.841,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:23.112,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:23.386,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:23.667,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:23.938,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:24.215,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:24.486,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:24.759,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:25.022,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:25.292,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:25.560,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:25.829,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:26.102,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:26.375,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:26.643,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:26.920,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:27.190,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:27.553,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:27.818,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:28.086,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:28.359,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:28.634,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:28.911,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:29.186,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:29.461,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:29.729,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:29.993,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:30.264,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:30.531,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:30.809,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:31.082,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:31.355,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:31.623,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:31.893,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:32.162,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:32.436,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:32.711,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:32.983,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:33.226,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:33.461,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:33.727,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:33.996,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:34.267,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:34.536,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:34.808,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:35.080,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:35.349,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:35.618,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:35.892,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:36.154,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:36.417,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:36.682,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:36.951,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:37.220,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:37.491,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:37.762,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:38.036,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:38.305,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:38.574,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:38.848,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
2020-03-24 13:44:39.116,550.0,5.98,650.0,2.88,3289.0000000000005,-1872.0
